Date,Price Đóng cửa,Dự đoán Đóng cửa,Price Mở cửa,Dự đoán Mở cửa,Price Cao nhất,Dự đoán Cao nhất,Price Thấp nhất,Dự đoán Thấp nhất
2017-07-04,10638.0,10677.944,10175.0,10680.72,10638.0,10830.282,10175.0,10631.489
2017-07-05,10638.0,10463.205,10638.0,10456.849,10638.0,10601.961,10638.0,10422.034
2017-07-10,9250.0,10476.703,9250.0,10471.565,9250.0,10618.751,9250.0,10435.833
2017-07-12,9712.0,9823.918,9712.0,9788.098,9712.0,9926.28,9712.0,9799.014
2017-07-18,9898.0,9701.73,10175.0,9660.952,10175.0,9804.802,9898.0,9679.935
2017-07-19,10082.0,9928.337,10175.0,9898.586,10175.0,10051.068,10082.0,9900.694
2017-07-20,10082.0,10099.391,10082.0,10077.818,10082.0,10231.829,10082.0,10066.787
2017-07-21,9898.0,10093.971,9898.0,10072.407,9898.0,10222.795,9898.0,10060.658
2017-07-24,9898.0,9954.961,9898.0,9927.407,9898.0,10073.412,9898.0,9924.365
2017-07-25,9898.0,9891.086,9898.0,9861.462,9898.0,10006.432,9898.0,9861.497
2017-07-26,9898.0,9895.269,9898.0,9866.914,9898.0,10011.941,9898.0,9864.966
2017-07-28,9712.0,9911.078,9712.0,9884.45,9712.0,10028.959,9712.0,9879.745
2017-07-31,9712.0,9818.439,11008.0,9788.322,11008.0,9930.289,9712.0,9788.738
2017-08-18,11008.0,9999.023,11008.0,9975.966,11008.0,10128.282,11008.0,9966.657
2017-08-21,10175.0,10517.203,10175.0,10518.957,10175.0,10679.424,10175.0,10472.454
2017-08-24,9712.0,10302.535,9620.0,10294.607,9712.0,10445.475,9620.0,10262.662
2017-08-25,10915.0,9861.186,10915.0,9833.086,10915.0,9977.191,10915.0,9831.732
2017-08-28,9342.0,10361.343,9342.0,10357.914,9342.0,10513.334,9342.0,10319.462
2017-09-05,9342.0,9895.108,9342.0,9869.704,9342.0,10013.32,9342.0,9863.911
2017-09-06,9342.0,9531.69,9342.0,9489.436,9342.0,9630.382,9342.0,9509.147
2017-09-07,9712.0,9440.996,9712.0,9395.516,9712.0,9539.338,9712.0,9420.126
2017-09-12,9805.0,9655.381,9805.0,9621.12,9805.0,9769.488,9805.0,9628.275
2017-09-20,9712.0,9816.646,9712.0,9790.575,9712.0,9937.898,9712.0,9784.6045
2017-09-25,9990.0,9782.304,9990.0,9754.992,9990.0,9897.257,9990.0,9750.412
2017-10-02,9990.0,9865.096,9990.0,9842.259,9990.0,9983.45,9990.0,9830.881
2017-10-04,9990.0,9920.601,9990.0,9900.92,9990.0,10040.545,9990.0,9884.921
2017-10-11,10360.0,9936.116,10175.0,9917.601,10360.0,10055.654,10175.0,9900.109
2017-10-20,8788.0,10101.548,8788.0,10091.374,8788.0,10231.433,8788.0,10061.585
2017-10-23,9435.0,9435.419,9435.0,9393.954,9435.0,9521.904,9435.0,9411.565
2017-10-31,9712.0,9349.153,9712.0,9304.833,9712.0,9438.237,9712.0,9327.487
2017-11-03,8325.0,9611.17,8325.0,9580.4,8325.0,9720.964,8325.0,9582.421
2017-11-06,9528.0,9066.916,9528.0,9010.919,9528.0,9140.656,9528.0,9050.262
2017-11-07,9528.0,9268.091,9528.0,9223.235,9528.0,9360.3125,9528.0,9245.468
2017-11-08,8139.999999999999,9514.918,8140.0,9482.82,8140.0,9621.973,8139.999999999999,9484.967
2017-11-09,9342.0,8899.729,9342.0,8839.24,9342.0,8964.384,9342.0,8883.446
2017-11-14,9435.0,9061.568,9435.0,9010.922,9435.0,9142.937,9435.0,9040.225
2017-11-17,9990.0,9368.88,9990.0,9334.397,9990.0,9470.093,9990.0,9338.666
2017-11-21,10175.0,9772.491,10175.0,9757.781,10175.0,9894.957,10175.0,9731.558
2017-11-27,10175.0,9999.709,9805.0,9995.682,10175.0,10129.496,9805.0,9953.241
2017-11-28,10175.0,9968.223,10175.0,9962.845,10175.0,10092.213,10175.0,9922.887
2017-11-29,10175.0,9997.556,10175.0,9993.433,10175.0,10122.674,10175.0,9952.613
2017-11-30,9435.0,10034.866,9805.0,10032.003,9805.0,10162.1455,9435.0,9990.349
2017-12-12,10175.0,9747.219,10175.0,9729.241,10175.0,9858.052,10175.0,9711.519
2017-12-14,9990.0,9902.608,9990.0,9891.223,9990.0,10027.699,9990.0,9864.31
2017-12-25,9990.0,9964.668,10082.0,9955.224,10082.0,10093.422,9990.0,9925.501
2017-12-26,8695.0,9975.27,8695.0,9964.995,8695.0,10103.67,8695.0,9936.574
2017-12-28,9990.0,9303.719,9990.0,9260.607,9990.0,9389.314,9990.0,9281.644
2017-12-29,9990.0,9584.569,9990.0,9555.081,9990.0,9695.412,9990.0,9555.768
2018-01-02,9805.0,9902.262,9528.0,9887.454,9805.0,10031.672,9528.0,9865.355
2018-01-05,10082.0,9837.089,8788.0,9818.757,10082.0,9958.062,8788.0,9801.361
2018-01-11,9528.0,9705.469,9528.0,9682.272,9528.0,9821.482,9435.0,9671.946
2018-01-12,9528.0,9602.8545,9528.0,9575.705,9528.0,9714.697,9528.0,9571.881
2018-01-17,10082.0,9553.661,10082.0,9524.742,10082.0,9663.552,10082.0,9524.028
2018-01-18,9712.0,9821.468,9712.0,9805.331,9712.0,9948.011,9712.0,9785.376
2018-01-19,9712.0,9773.251,9712.0,9754.252,9712.0,9892.424,9712.0,9738.325
2018-01-23,9712.0,9688.226,9712.0,9664.608,9712.0,9800.334,9712.0,9655.468
2018-01-24,9712.0,9668.1,9712.0,9643.139,9712.0,9779.018,9712.0,9635.891
2018-01-29,9712.0,9688.429,9342.0,9664.089,9712.0,9800.667,9250.0,9655.663
2018-02-01,10175.0,9637.641,10175.0,9611.021,10175.0,9748.03,10175.0,9605.673
2018-02-05,9342.0,9931.072,9342.0,9918.3125,9342.0,10060.296,9342.0,9891.879
2018-02-09,10638.0,9655.218,10638.0,9628.935,10638.0,9763.216,10638.0,9622.683
2018-02-13,9990.0,10113.59,9990.0,10108.703,9990.0,10251.277,9990.0,10070.241
2018-02-21,10268.0,10070.126,10268.0,10062.338,10268.0,10199.575,10268.0,10028.281
2018-02-22,9990.0,10094.299,9990.0,10086.785,9990.0,10223.35,9990.0,10052.697
2018-02-23,9990.0,9988.653,9990.0,9975.374,9990.0,10110.184,9990.0,9950.477
2018-02-26,10082.0,9943.239,10082.0,9927.19,10082.0,10062.989,10082.0,9906.961
2018-02-28,10082.0,10000.401,9990.0,9986.468,10082.0,10124.658,9990.0,9963.348
2018-03-01,10175.0,10025.021,11378.0,10011.672,11378.0,10150.627,10082.0,9987.768
2018-03-02,10638.0,10302.06,10360.0,10298.792,10638.0,10449.222,10360.0,10260.693
2018-03-05,10268.0,10372.224,10638.0,10371.553,10638.0,10523.751,10268.0,10330.043
2018-03-06,10638.0,10301.972,10638.0,10296.9375,10638.0,10449.461,10638.0,10262.573
2018-03-07,10638.0,10384.383,10268.0,10382.903,10638.0,10537.516,10268.0,10343.457
2018-03-08,11100.0,10397.234,10638.0,10396.383,11100.0,10550.866,10638.0,10355.84
2018-03-09,10730.0,10637.655,11100.0,10648.212,11100.0,10806.034,10730.0,10590.33
2018-03-13,10360.0,10706.743,10360.0,10718.968,11008.0,10876.001,10360.0,10658.98
2018-03-14,10175.0,10485.319,10175.0,10485.339,10175.0,10639.938,10175.0,10444.337
2018-03-15,9898.0,10202.362,9898.0,10187.789,9898.0,10340.694,9898.0,10169.079
2018-03-16,9898.0,9983.594,9898.0,9957.905,9898.0,10111.092,9898.0,9955.837
2018-03-20,11008.0,9935.922,10175.0,9907.562,11008.0,10062.767,10175.0,9908.956
2018-03-21,10452.0,10393.151,10452.0,10387.045,10452.0,10551.067,10452.0,10353.713
2018-03-23,10638.0,10477.382,8972.0,10474.911,10638.0,10633.559,8972.0,10435.424
2018-03-28,10638.0,10201.356,10175.0,10187.339,10638.0,10340.833,10175.0,10164.711
2018-03-30,11100.0,10293.641,10638.0,10285.324,11100.0,10442.059,10638.0,10254.607
2018-04-02,10175.0,10618.764,10915.0,10626.462,10915.0,10786.805,10175.0,10572.003
2018-04-03,11100.0,10457.457,11008.0,10455.48,11100.0,10612.007,11008.0,10416.431
2018-04-04,11100.0,10615.291,11100.0,10619.624,11100.0,10779.418,11100.0,10571.586
2018-04-05,12765.0,10773.588,11100.0,10784.162,12764.999999999998,10944.309,11100.0,10726.683
2018-04-06,13042.0,11453.163,13041.999999999998,11496.243,13041.999999999998,11666.915,13042.0,11389.225
2018-04-09,13042.0,12231.296,13041.999999999998,12309.73,13041.999999999998,12482.314,13042.0,12150.955
2018-04-10,13042.0,12341.076,12764.999999999998,12422.159,13041.999999999998,12583.83,12765.0,12261.404
2018-04-11,12858.000000000002,12258.387,12858.0,12332.192,12858.0,12488.905,12858.000000000002,12183.995
2018-04-12,12488.0,12273.655,12487.999999999998,12343.659,12672.0,12502.347,12488.0,12202.296
2018-04-17,13412.0,12180.745,13412.0,12240.976,13412.0,12402.2705,13412.0,12114.455
2018-04-19,12488.0,12681.806,13412.0,12760.028,13412.0,12932.27,12488.0,12606.395
2018-04-20,13500.0,12530.295,13500.0,12593.984,13500.0,12767.6455,13500.0,12461.69
2018-04-26,11562.0,12780.109,11562.0,12850.36,11562.0,13031.58,11562.0,12708.502
2018-05-04,11562.0,11895.154,11562.0,11918.985,11562.0,12089.089,11562.0,11845.39
2018-05-07,11562.0,11563.995,11562.0,11568.075,11562.0,11744.159,11562.0,11523.583
2018-05-08,11562.0,11591.801,11562.0,11593.967,11562.0,11778.087,11562.0,11550.614
2018-05-14,11285.0,11618.822,11285.0,11619.926,11285.0,11805.888,11285.0,11576.141
2018-05-15,11378.0,11422.861,12487.999999999998,11413.392,12487.999999999998,11595.104,11378.0,11383.979
2018-05-16,12488.0,11561.718,12487.999999999998,11556.428,12487.999999999998,11746.171,12488.0,11520.696
2018-05-24,11192.0,11991.815,11285.0,12007.428,11285.0,12202.247,11192.0,11940.441
2018-05-28,12025.0,11460.1045,12025.0,11452.025,12025.0,11633.111,12025.0,11420.391
2018-06-06,11100.0,11619.937,11100.0,11621.095,11100.0,11806.178,11100.0,11576.049
2018-06-07,11100.0,11308.133,12672.0,11296.401,12672.0,11474.649,11100.0,11270.39
2018-06-08,11100.0,11439.311,11100.0,11432.5205,11100.0,11622.398,11100.0,11399.934
2018-06-12,12600.0,11195.623,12600.0,11179.022,12600.0,11366.459,12600.0,11161.362
2018-07-06,11600.0,11912.933,11600.0,11932.478,11600.0,12130.278,11600.0,11860.213
2018-07-12,11500.0,11675.993,11500.0,11686.63,11500.0,11870.882,11500.0,11627.167
2018-07-20,11199.999999999998,11407.899,11200.0,11407.42,11200.0,11584.772,11199.999999999998,11364.773
2018-07-23,12800.0,11205.398,12700.000000000002,11196.687,12800.0,11371.619,12700.0,11166.546
2018-07-24,13000.0,12047.364,13000.0,12079.5625,13000.0,12266.953,13000.0,11987.85
2018-07-27,11500.0,12497.565,11500.0,12551.788,11500.0,12734.935,11500.0,12427.452
2018-07-30,13100.0,11690.055,13100.0,11706.4375,13100.0,11869.063,13100.0,11639.345
2018-08-01,11600.0,12246.752,11600.0,12288.852,11600.0,12464.137,11600.0,12184.452
2018-08-02,12700.0,11799.846,12700.000000000002,11820.088,12700.000000000002,11986.246,12600.0,11748.302
2018-08-08,11700.0,12135.586,11700.0,12170.455,11700.0,12345.379,11700.0,12077.178
2018-08-10,11700.0,11807.0205,11700.0,11825.254,11700.0,11994.251,11700.0,11756.612
2018-08-13,11700.0,11620.942,11700.0,11629.245,11700.0,11798.837,11700.0,11575.615
2018-08-21,12000.0,11606.181,11900.0,11612.906,12000.0,11785.6045,11900.000000000002,11561.4
2018-08-27,11600.0,11764.243,11600.0,11777.941,11600.0,11954.151,11600.0,11715.484
2018-08-28,11600.0,11610.933,11600.0,11617.144,11600.0,11789.413,11600.0,11565.482
2018-08-29,11600.0,11507.33,11600.0,11508.64,11600.0,11679.867,11600.0,11464.293
2018-09-04,11600.0,11490.56,11600.0,11491.367,11600.0,11663.179,11600.0,11447.709
2018-09-05,12400.0,11496.138,12400.0,11497.715,12400.0,11669.565,12400.0,11452.755
2018-09-25,12400.0,11931.864,12400.0,11954.571,12400.0,12131.707,12400.0,11877.848
2018-10-04,11800.0,12080.852,11800.0,12111.221,11800.0,12284.895,11800.0,12023.098
2018-10-11,11199.999999999998,11741.576,11200.0,11756.414,11200.0,11921.646,11199.999999999998,11692.005
2018-10-16,12200.0,11300.026,12200.0,11294.296,12200.0,11456.088,12200.0,11261.432
2018-11-05,11199.999999999998,11745.478,11200.0,11761.034,11200.0,11934.993,11199.999999999998,11696.401
2018-11-16,11199.999999999998,11450.445,10500.0,11452.215,11200.0,11619.497,10000.0,11407.487
2018-11-19,10300.0,11049.756,10300.0,11033.623,10300.0,11200.543,10300.0,11015.629
2018-11-20,11100.0,10649.112,11000.0,10615.5,11100.0,10782.1455,11000.0,10624.213
2018-11-21,11100.0,10898.257,11100.0,10878.162,11100.0,11053.637,11100.0,10866.3
2018-11-26,12000.0,11066.365,11300.0,11055.669,12000.0,11230.826,11300.0,11028.722
2018-11-28,11500.0,11406.833,11500.0,11414.35,11500.0,11591.115,11500.0,11359.263
2018-12-07,11300.0,11372.43,11200.0,11379.9795,11300.0,11549.338,11199.999999999998,11324.937
2018-12-10,11300.0,11161.298,11300.0,11160.175,11300.0,11323.528,11300.0,11118.642
2018-12-11,11300.0,11119.219,11300.0,11117.084,11300.0,11280.655,11300.0,11077.614
2018-12-18,11000.0,11156.007,11000.0,11156.275,11000.0,11320.933,11000.0,11113.306
2018-12-19,11100.0,11022.3,11000.0,11016.661,11100.0,11178.962,11000.0,10982.409
2018-12-20,11000.0,10990.377,11100.0,10983.703,11100.0,11146.742,11000.0,10950.854
2018-12-21,11000.0,10984.837,11000.0,10978.149,11000.0,11142.011,11000.0,10945.172
2018-12-24,11000.0,10955.059,11000.0,10947.399,11000.0,11110.678,11000.0,10915.723
2018-12-25,10200.0,10935.469,10400.0,10927.434,10400.0,11090.074,10200.0,10896.214
2018-12-28,11000.0,10547.342,11000.0,10521.314,11000.0,10678.981,11000.0,10517.205
2019-01-02,10700.0,10741.255,10700.0,10725.448,10700.0,10889.811,10700.0,10706.12
2019-01-07,11000.0,10746.975,10800.0,10732.557,11000.0,10895.43,10800.0,10710.74
2019-01-14,11000.0,10817.133,11000.0,10807.382,11000.0,10970.003,11000.0,10778.312
2019-01-15,12600.0,10880.56,12600.0,10875.012,12600.0,11036.1875,12600.0,10839.664
2019-01-17,14400.0,11773.806,14400.0,11811.153,14400.0,11982.248,14400.0,11711.666
2019-01-18,12299.999999999998,13132.358,12300.0,13234.05,12300.0,13411.792,12299.999999999998,13040.124
2019-01-28,13000.0,12211.979,14099.999999999998,12270.655,14099.999999999998,12417.716,12000.0,12142.999
2019-01-30,13900.0,12306.282,13900.000000000002,12365.158,13900.000000000002,12528.617,13900.0,12240.062
2019-02-01,13500.0,12995.602,13500.0,13084.878,13500.0,13264.599,13500.0,12916.317
2019-02-11,12000.0,12994.278,12000.0,13081.025,12000.0,13257.92,12000.0,12916.924
2019-02-12,13800.0,12121.748,13800.0,12163.615,13800.0,12329.726,13800.0,12066.226
2019-02-13,12800.0,12894.534,12800.0,12968.42,12800.0,13154.594,12800.0,12822.356
2019-02-15,12000.0,12711.326,12000.0,12771.895,12000.0,12952.882,12000.0,12643.505
2019-02-18,13800.0,12090.582,13800.0,12117.294,13800.0,12291.436,13800.0,12038.184
2019-02-19,12000.0,12935.362,12100.0,12997.89,12100.0,13190.233,12000.0,12864.335
2019-02-20,12000.0,12310.172,12000.0,12339.672,12000.0,12518.759,12000.0,12253.548
2019-02-21,12000.0,11936.23,12000.0,11945.218,12000.0,12123.984,12000.0,11889.669
2019-02-22,12000.0,11918.687,12000.0,11924.903,12000.0,12109.349,12000.0,11872.944
2019-02-25,12000.0,11959.562,13800.0,11966.601,13800.0,12153.443,12000.0,11912.428
2019-03-01,12000.0,12289.229,12000.0,12307.993,12000.0,12508.464,12000.0,12236.439
2019-03-12,13800.0,11961.451,13800.0,11965.324,13800.0,12160.134,13800.0,11916.445
2019-03-14,11800.0,12848.618,11800.0,12895.873,11800.0,13103.346,11800.0,12782.33
2019-03-15,11800.0,12103.86,11800.0,12117.921,11800.0,12304.573,11800.0,12053.283
2019-03-18,13500.0,11727.075,13500.0,11724.297,13500.0,11908.511,13500.0,11685.358
2019-03-21,13500.0,12704.522,13300.0,12748.783,13500.0,12949.457,13300.0,12638.931
2019-03-22,12500.0,13011.05,12500.0,13070.98,12500.0,13265.634,12500.0,12937.306
2019-03-25,12500.0,12427.672,12500.0,12460.654,12500.0,12639.478,12500.0,12367.671
2019-03-26,14300.000000000002,12235.552,14300.0,12259.098,14300.0,12438.504,14300.000000000002,12181.182
2019-03-28,12500.0,13341.493,12200.0,13416.543,12500.0,13613.315,12200.0,13261.796
2019-04-01,14300.000000000002,12605.943,14300.0,12646.193,14300.0,12823.8,14300.000000000002,12542.567
2019-04-05,16400.0,13310.677,16400.0,13382.87,16400.0,13573.307,16400.0,13232.568
2019-04-10,14000.0,14892.4,14000.0,15038.388,14000.0,15242.678,14000.0,14779.858
2019-05-06,12000.0,13687.084,12000.0,13775.684,12000.0,13949.412,12000.0,13602.504
2019-05-08,12000.0,12315.0,11500.0,12335.542,12000.0,12500.7,11000.0,12265.849
2019-05-09,11500.0,11982.06,11500.0,11983.47,11500.0,12167.263,11500.0,11942.737
2019-05-10,13200.000000000002,11956.522,13200.000000000002,11953.62,13200.000000000002,12150.109,13200.000000000002,11916.769
2019-05-14,15100.0,12812.362,15100.000000000002,12847.5205,15100.000000000002,13058.63,15100.0,12750.717
2019-05-30,12900.0,14051.139,17300.0,14144.067,17300.0,14360.511,12900.0,13960.181
2019-06-03,15447.0,13730.036,15447.0,13799.998,15447.0,14017.558,15447.0,13651.704
2019-06-06,13200.000000000002,14011.168,13200.000000000002,14095.989,13200.000000000002,14321.67,13200.000000000002,13930.262
2019-06-12,15100.0,13149.731,15100.000000000002,13195.139,15100.000000000002,13409.944,15100.0,13088.313
2019-06-20,12900.0,14118.478,17300.0,14209.521,17300.0,14441.858,12900.0,14033.426
2019-06-27,12299.999999999998,14075.771,12000.0,14155.236,12300.0,14401.371,11800.0,13994.621
2019-06-28,12000.0,12548.987,12100.0,12555.231,12100.0,12788.241,11800.0,12504.095
2019-07-01,12200.0,12142.699,12000.0,12128.493,12200.0,12373.275,12000.0,12106.921
2019-07-02,13900.0,12315.5,13900.000000000002,12309.761,13900.000000000002,12562.798,13900.0,12271.163
2019-07-03,13900.0,13349.435,13800.0,13393.907,13900.000000000002,13652.396,13800.0,13276.642
2019-07-04,13900.0,13451.481,13800.0,13503.213,13900.000000000002,13741.631,13100.0,13373.828
2019-07-05,13000.0,13214.19,13300.0,13256.505,13300.0,13480.382,13000.0,13141.359
2019-07-08,12400.0,12872.164,13000.0,12899.123,13000.0,13115.521,12200.0,12808.201
2019-07-09,12400.0,12545.575,13399.999999999998,12556.643,13399.999999999998,12773.112,12400.0,12490.485
2019-07-10,13500.0,12588.012,12400.0,12599.937,13500.0,12825.1,12400.0,12533.31
2019-07-11,13500.0,12819.054,13000.0,12844.6455,13800.0,13074.471,13000.0,12757.336
2019-07-12,13200.000000000002,13059.059,13200.000000000002,13099.069,13200.000000000002,13327.69,13200.000000000002,12990.31
2019-07-15,13000.0,12938.069,13000.0,12974.653,13000.0,13192.9375,13000.0,12871.42
2019-07-16,13000.0,12738.023,13000.0,12766.297,13000.0,12976.676,13000.0,12675.752
2019-07-17,12500.0,12712.034,12500.0,12739.527,13000.0,12947.372,12500.0,12650.154
2019-07-18,12900.0,12534.911,12600.0,12553.966,13000.0,12759.112,12600.0,12476.986
2019-07-19,13000.0,12586.82,12899.999999999998,12608.849,13200.000000000002,12815.494,12800.0,12527.271
2019-07-22,12900.0,12724.428,12600.0,12753.565,12899.999999999998,12960.97,12600.0,12661.284
2019-07-23,12900.0,12629.566,12899.999999999998,12655.411,12899.999999999998,12858.092,12900.0,12568.139
2019-07-24,13100.0,12631.007,13100.0,12657.727,13100.0,12858.102,13100.0,12569.596
2019-07-25,13100.0,12749.721,13000.0,12782.66,13100.0,12982.129,13000.0,12685.576
2019-07-26,13300.0,12765.791,13000.0,12800.148,13300.0,12996.647,13000.0,12701.197
2019-07-29,13100.0,12836.484,13100.0,12874.999,13100.0,13070.713,13100.0,12770.209
2019-07-30,13100.0,12818.256,13000.0,12856.33,13100.0,13049.66,13000.0,12752.66
2019-07-31,13000.0,12784.332,13000.0,12820.987,13000.0,13012.948,12900.0,12719.798
2019-08-01,12900.0,12738.173,12899.999999999998,12772.509,12899.999999999998,12963.902,12900.0,12675.013
2019-08-02,12900.0,12687.651,12899.999999999998,12719.367,12899.999999999998,12910.326,12900.0,12625.913
2019-08-05,12299.999999999998,12676.112,12800.0,12707.001,12800.0,12898.136,12299.999999999998,12614.764
2019-08-07,12000.0,12442.084,11500.0,12460.744,12000.0,12651.508,11500.0,12386.823
2019-08-08,13500.0,11999.613,13500.0,11997.976,13500.0,12186.973,13000.0,11954.477
2019-08-09,13900.0,12763.226,13900.000000000002,12798.224,14500.0,13004.005,13900.0,12699.822
2019-08-12,12800.0,13400.751,12800.0,13466.972,12800.0,13676.033,12800.0,13322.358
2019-08-13,13000.0,12719.641,12000.0,12755.323,13000.0,12945.04,12000.0,12656.835
2019-08-15,12200.0,12403.492,12100.0,12425.824,12200.0,12616.169,12100.000000000002,12348.201
2019-08-16,12500.0,12217.446,12500.0,12231.568,12500.0,12424.175,12299.999999999998,12166.358
2019-08-19,12500.0,12325.863,12500.0,12344.943,12500.0,12542.109,12500.0,12271.692
2019-08-20,12500.0,12366.617,12500.0,12387.466,12500.0,12583.51,12500.0,12310.75
2019-08-21,12500.0,12321.773,12500.0,12340.447,12500.0,12533.22,12500.0,12266.417
2019-08-22,12800.0,12287.136,11200.0,12304.309,12800.0,12494.877,11199.999999999998,12232.255
2019-08-23,12500.0,12161.241,11400.0,12174.929,12500.0,12365.901,11400.0,12107.624
2019-08-26,12500.0,12099.598,11200.0,12113.343,12500.0,12306.06,11199.999999999998,12046.279
2019-08-27,12700.0,12035.958,11300.0,12049.983,12700.000000000002,12243.69,11300.0,11982.903
2019-08-29,12500.0,12081.788,13100.0,12101.327,13100.0,12297.0625,12500.0,12026.463
2019-08-30,12500.0,12335.486,12000.0,12367.003,12500.0,12566.413,11400.0,12275.313
2019-09-03,12000.0,12041.537,11500.0,12059.904,12000.0,12253.541,11500.0,11988.305
2019-09-04,11800.0,11727.043,11600.0,11731.505,12000.0,11922.821,11600.0,11681.222
2019-09-05,11500.0,11649.678,11700.0,11650.86,11700.0,11844.887,11500.0,11605.292
2019-09-06,11700.0,11550.23,11700.0,11546.335,11800.0,11740.403,11700.0,11507.519
2019-09-09,11199.999999999998,11577.706,11200.0,11574.948,11200.0,11769.366,11199.999999999998,11533.336
2019-09-10,10600.0,11316.643,10600.0,11301.748,10600.0,11490.06,10600.0,11277.157
2019-09-11,11800.0,10883.068,11700.0,10848.338,11800.0,11030.44,11700.0,10852.77
2019-09-12,11100.0,11359.432,12000.0,11348.676,12000.0,11540.295,11100.0,11316.507
2019-09-13,11900.000000000002,11434.259,11200.0,11426.973,11900.0,11618.135,11199.999999999998,11389.392
2019-09-16,11500.0,11452.15,11100.0,11448.34,11500.0,11637.787,11100.0,11405.859
2019-09-17,11500.0,11325.396,11500.0,11318.844,11500.0,11503.985,11500.0,11281.148
2019-09-18,11700.0,11345.9,11400.0,11342.946,11700.0,11526.314,11400.0,11300.668
2019-09-19,11700.0,11418.872,11400.0,11421.773,11700.0,11603.617,11400.0,11371.19
2019-09-20,11400.0,11444.92,11500.0,11451.089,11500.0,11630.171,11400.0,11396.07
2019-09-23,11400.0,11350.313,11400.0,11353.079,11400.0,11528.1875,11400.0,11303.806
2019-09-24,11400.0,11276.357,11000.0,11276.383,11400.0,11449.259,11000.0,11231.759
2019-09-25,11199.999999999998,11196.49,11000.0,11193.812,11400.0,11365.877,11000.0,11153.447
2019-09-26,11000.0,11141.957,11100.0,11137.581,11100.0,11310.031,11000.0,11100.016
